folds,params_used,pinball_loss_10,pinball_loss_30,pinball_loss_50,pinball_loss_70,pinball_loss_90,mape,mse,mae,rmse,r2,adjusted_r2
1,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.052342463862285395,0.08767208611843579,0.10424001612556179,0.1023373745807319,0.06818240861204389,7216965371877.759,0.17711390686739953,0.20848003225112358,0.4208490309688256,0.4340546319415045,0.43405240642992937
2,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.052475606407082036,0.08816463607452174,0.10487002341165726,0.10294397534049875,0.0684763941204592,7093844407036.912,0.1770553330695398,0.2097400468233145,0.42077943517897803,0.43402995938338484,0.43402773376603576
0,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.05244070495508058,0.0879820731526272,0.10455932993721505,0.10254197593453858,0.06835748512745865,7129139319839.959,0.17767552908773984,0.2091186598744301,0.42151575188566776,0.4314073899074664,0.4314051539859327
1,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.052304554699468146,0.0876632928152005,0.10425866402763358,0.10236594682305718,0.06818555271251592,7219951782431.557,0.17716913475385992,0.20851732805526715,0.420914640697921,0.43387815812822383,0.4338759319226868
2,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.052427296651783833,0.08816324340358699,0.1048723796293977,0.10294971354263117,0.0684415226813036,7091397441308.755,0.17704925327272208,0.2097447592587954,0.4207722106707168,0.4340493938889274,0.4340471683480025
0,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.5}",0.08586234762702424,0.11392079615950057,0.12805629985520062,0.12743473926409324,0.09573729261609243,9846133834056.75,0.2217964596866914,0.25611259971040123,0.47095271491593654,0.2902127345839355,0.2902099434315305
1,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.5}",0.08566955541432572,0.11362133298990622,0.12782191700421794,0.12720330548946632,0.09581920807108281,10032739779100.666,0.22233090955681956,0.2556438340084359,0.4715197870257616,0.28956934740241613,0.2895665537199692
2,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.5}",0.08558985826257774,0.11391977634204868,0.1283610608778659,0.12814404083545222,0.09648737578486093,9844852039666.72,0.22208357872348844,0.2567221217557318,0.47125744421015614,0.2900939503412231,0.29009115871073576
0,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.7}",0.08583057719083531,0.11391686533410514,0.12806739279734514,0.1274063549264841,0.0957640343356589,9847640048189.316,0.2219162492051799,0.2561347855946903,0.47107987561047426,0.2898293872804052,0.2898265946205335
1,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.7}",0.08561394056504587,0.1136063072018345,0.12782783598930061,0.12720765773966358,0.09582611223947317,10037200216201.252,0.22242604345350275,0.25565567197860123,0.47162065630494043,0.28926535891768634,0.2892625640398414
2,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.7}",0.08554516066675655,0.11392758060693763,0.12838309780255064,0.12814107200509564,0.09642713335750956,9845204211573.44,0.22226248895863854,0.2567661956051013,0.4714472281800356,0.28952205097338624,0.2895192570939651
0,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.5}",0.06621300120415312,0.09878791644881854,0.11408509747308589,0.11214680675930973,0.07776256663147893,8289730134772.501,0.1941089366939905,0.22817019494617177,0.4405779575670922,0.37881762601860614,0.37881518329419916
1,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.5}",0.06600278293174426,0.09843299364001,0.11386309605086485,0.11189969376316564,0.07768454654821023,8434501173067.543,0.19470985307432673,0.2277261921017297,0.44125939431849687,0.37782898355200534,0.37782653693988166
2,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.5}",0.0660461181010833,0.09880404756334453,0.11442199600820335,0.11270396105737043,0.07817632382753693,8285254787296.091,0.19429767668659176,0.2288439920164067,0.44079210143398867,0.3789135743071118,0.3789111319504055
0,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.7}",0.06618088763244331,0.09875920855797407,0.11412713539477369,0.11211470329642298,0.07777761091981598,8291518329056.345,0.1944687084540538,0.22825427078954738,0.4409860637866619,0.3776662937831413,0.37766384653125973
1,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.7}",0.06595887565006653,0.09840815203893417,0.11388173230351886,0.11194215245747703,0.07768117327894228,8441987957860.011,0.19483328744729528,0.22776346460703772,0.441399238158943,0.37743456443000456,0.37743211626687545
2,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.7}",0.06600192814766813,0.09881092273175732,0.11444202564904646,0.11269454612500061,0.07814161904468929,8287201832363.603,0.1944504822327745,0.22888405129809292,0.440965397999406,0.3784251204453718,0.3784226761678723
0,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.05248856283495527,0.0875297421843832,0.10378415188222054,0.1016718381813483,0.06779659624817684,7071032353053.963,0.1745094621683643,0.20756830376444108,0.41774329697598295,0.44153935497130137,0.44153715889249245
1,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.05231738862183595,0.08716397530300797,0.10356138134435645,0.10137168868445219,0.0676708617337302,7174545794315.37,0.1745989691567033,0.2071227626887129,0.41785041480977775,0.4420908012830218,0.4420886073727087
2,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.05244725011810775,0.08766659227121712,0.10414237073114577,0.10209408023068813,0.0679219012975881,7062618385818.407,0.1741835536442416,0.20828474146229153,0.4173530323889376,0.4432098077946135,0.4432076182760478
0,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.05244282671476287,0.08750681118391528,0.10382565006901441,0.10163868248822615,0.06780708152710313,7078050450380.495,0.17483911146818168,0.20765130013802882,0.41813767047251515,0.4404844198501807,0.4404822196229672
1,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.05228755595486218,0.08714718597178754,0.10356631655871996,0.10140079595434724,0.06769630879831162,7179446146102.581,0.17457460775645645,0.20713263311743993,0.4178212629300434,0.44216864509479803,0.4421664514905963
2,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.05240278054915186,0.08768344414435145,0.1041636895114603,0.10207769929969912,0.0678486391416106,7064726441491.404,0.17432656628272838,0.2083273790229206,0.41752433016858836,0.4427526576630145,0.4427504663467543
0,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",0.02460420673341202,0.057058813362434575,0.07469523433804053,0.07663938493031766,0.05121473260006324,853599292281.149,0.10851677380143425,0.14939046867608105,0.32941884251122344,0.6527274410191348,0.6527260754118812
1,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",0.02449790771749889,0.056734267259327856,0.07419855959102176,0.07616743761729211,0.05058903479445427,828474044519.6433,0.10570852477022298,0.1483971191820435,0.32512847425321423,0.6622216119776861,0.6622202837051093
2,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",0.024748276863138633,0.05721229769560329,0.07480415755712727,0.07673495168563094,0.05084578650540222,806238519727.4176,0.10803658248156799,0.14960831511425454,0.32868918826387944,0.6546533339882059,0.6546519759489526
0,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.7}",0.024561985333636297,0.05684566216067189,0.07458275564880713,0.0767486662721091,0.05109641455123536,842030672973.2754,0.1083974965334221,0.14916551129761427,0.32923775077202505,0.6531091490320049,0.6531077849257718
1,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.7}",0.024511523938366205,0.05676137837915709,0.07418096135644461,0.07596357413791277,0.05047125976003123,819582854108.1229,0.10591853562205439,0.14836192271288923,0.3254512799514766,0.6615505485307882,0.6615492176193356
2,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.7}",0.024744670544329425,0.05713948553433049,0.07492109674910925,0.07678898505857784,0.050811338089310376,809600379646.706,0.10824824694357721,0.1498421934982185,0.3290110134077235,0.653976733390621,0.6539753726907074
0,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5}",0.02451745694035965,0.05674352571840814,0.07424171392296172,0.07633961725501986,0.051187714441272514,840288433789.0139,0.1073193203196963,0.14848342784592344,0.3275962764130513,0.6565595005275071,0.6565581499893631
1,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5}",0.024477640993222027,0.056382937725515524,0.07375518930799708,0.0759423657440947,0.050476600564479994,813749903053.5865,0.10439070187117787,0.14751037861599417,0.32309549961455336,0.6664325504569235,0.666431238743352
2,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5}",0.024712174543984354,0.05685487040335757,0.07417615444482072,0.07654894200665155,0.05077158021239932,790433166204.483,0.10618021356519476,0.14835230888964143,0.32585305517241164,0.6605873500541695,0.6605860153498071
0,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.7}",0.024484208409408,0.05661252338549154,0.07426086649487613,0.07654818546423185,0.051065757010812195,829696548365.063,0.10769246005979137,0.14852173298975227,0.32816529380754356,0.6553653884298016,0.6553640331959565
1,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.7}",0.024459618905875894,0.05647084548194713,0.07373859496264269,0.07577145962902732,0.050441880939219016,807830282315.8859,0.10465230050724676,0.14747718992528538,0.32350007806374137,0.6655966446887533,0.6655953296880837
2,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.7}",0.024694464322030762,0.05689861763743396,0.0745010176244939,0.07648567336805062,0.05077670245596935,792386190231.2836,0.10702082556622503,0.1490020352489878,0.3271403759339789,0.6579002736463718,0.6578989283753656
0,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.024500768403005673,0.05653663130689118,0.07401996340934915,0.07622684215778372,0.0511628065079964,833978468851.9133,0.1068139633519045,0.1480399268186983,0.32682405565059697,0.6581767307607336,0.6581753865821516
1,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.0244644658815079,0.05622671026887503,0.07342546015221092,0.07576125934702048,0.05041174541875353,810168271529.2368,0.10347504357009041,0.14685092030442184,0.3216753698530405,0.6693584221933125,0.669357121985377
