mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
40.63695629437765,0.828191115914457,0.6903309027353922,0.03722976579178061,0.001,8,500,0.5,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.18030672739488807,-0.17688669490857978,-0.17908437350832648,-0.17875926527059813,0.001415021101498761,64
40.64061641693115,0.3440982254337756,0.679163932800293,0.012767262209365879,0.001,8,500,0.7,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.18033694560753624,-0.17692027460927648,-0.17913056280019923,-0.17879592767233732,0.0014147781166874926,65
40.48395824432373,0.3771049750239117,0.6680463949839274,0.013474704190402424,0.001,8,500,0.9,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.18037473128819573,-0.17694760981128838,-0.17917124025739833,-0.1788311937856275,0.0014196276757405472,66
59.98758021990458,0.23873247195013075,1.002576430638631,0.024837129545303215,0.001,8,750,0.5,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.1511065830205738,-0.1480672389716333,-0.1502223173972057,-0.14979871312980428,0.001276449109438123,52
59.6630113919576,0.2542341250793253,0.9991147518157959,0.0023374665550071412,0.001,8,750,0.7,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.15115187989129739,-0.14809283460770342,-0.15026852999707502,-0.1498377481653586,0.001285462109300861,53
60.58994174003601,0.8997075850907517,1.0135538578033447,0.011762805712892913,0.001,8,750,0.9,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.1512016206792173,-0.14811790481616421,-0.15030721193110694,-0.14987557914216285,0.0012953908108829736,54
79.21990815798442,0.7511692394828743,1.3722259203592937,0.04742823547678173,0.001,8,1000,0.5,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.13279803562183984,-0.12999765918049982,-0.13221572694625564,-0.13167047391619843,0.0012065108656488094,40
78.59353764851888,0.6715279234722937,1.428527593612671,0.031164486415813285,0.001,8,1000,0.7,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.13283745940940603,-0.1300190057929167,-0.13225978458671436,-0.13170541659634571,0.0012155693038338022,41
79.11626116434734,0.7388745817249265,1.379059871037801,0.04713747437601636,0.001,8,1000,0.9,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.1328841763711638,-0.13003723458736624,-0.1322982470313749,-0.131739885996635,0.0012274892162241788,42
51.31690629323324,0.4175988033207107,0.8694860140482584,0.01739429946384397,0.001,9,500,0.5,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.17909297541427255,-0.17586651085925478,-0.17794705487195014,-0.17763551371515918,0.0013354928679398972,61
50.81846888860067,0.7338163269227859,0.9077378908793131,0.04088398795723943,0.001,9,500,0.7,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.1791395564252955,-0.1759023418149582,-0.17802351283998333,-0.17768847036007898,0.0013426540149645504,62
51.22490906715393,0.4422650983003171,0.8740100065867106,0.016216438386230485,0.001,9,500,0.9,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.17918414595758,-0.17592708853247013,-0.1781020149992307,-0.1777377498297603,0.0013544057990825897,63
71.61988155047099,2.4934591230648215,1.3164699077606201,0.03223485356513271,0.001,9,750,0.5,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.1496757597712493,-0.14688125248437997,-0.1487830779522709,-0.1484466967359667,0.0011653846249495361,49
66.7051637172699,1.8484926537398036,1.2152733008066814,0.0007682544954870566,0.001,9,750,0.7,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.14972695413141743,-0.1469213848640379,-0.14886244118379804,-0.14850359339308447,0.0011731392447023275,50
66.27791317303975,0.9537081237450483,1.1623737812042236,0.020512757837320303,0.001,9,750,0.9,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.14976863730228238,-0.14695447473022535,-0.14895017681143652,-0.14855776294798143,0.0011819106637602995,51
89.93236883481343,2.154331248025577,1.8838642438252766,0.33645258818539747,0.001,9,1000,0.5,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.13128096384458565,-0.1286625079853174,-0.1306212264842514,-0.13018823277138483,0.0011119623609548905,37
93.13132198651631,1.0749841477318796,1.955303430557251,0.18737008484772358,0.001,9,1000,0.7,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.13132918947021674,-0.12869489324259353,-0.13069269400314254,-0.13023892557198427,0.001122291850204851,38
90.44389637311299,0.7125426450981435,1.813166618347168,0.16704842184669577,0.001,9,1000,0.9,"{'learning_rate': 0.001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.13136312209769482,-0.12874487368538723,-0.13078101319303648,-0.13029633632537285,0.0011224942276537502,39
23.900741577148438,0.30239517968530727,0.3953220844268799,0.01304116000352731,0.0001,6,500,0.5,"{'learning_rate': 0.0001, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.28568167860428695,-0.2808388885771828,-0.2835964458568884,-0.28337233767945275,0.0019834014836554543,142
25.72568194071452,1.1715265084157203,0.39766645431518555,0.0066503934530244444,0.0001,6,500,0.7,"{'learning_rate': 0.0001, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.2856837605718313,-0.28084100060970324,-0.2835986005216993,-0.2833744539010779,0.0019833914210008485,143
24.210336685180664,0.34516758463871916,0.4433578650156657,0.06696398227831113,0.0001,6,500,0.9,"{'learning_rate': 0.0001, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.2856859652250278,-0.28084307224221333,-0.28360081407614773,-0.2833766171811296,0.001983448393841773,144
38.81082503000895,2.96700601187312,0.5676987965901693,0.03191631447271214,0.0001,6,750,0.5,"{'learning_rate': 0.0001, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.27742189771419495,-0.2726932286501683,-0.27540811552748706,-0.2751744139639501,0.0019375310913411336,130
33.34491157531738,0.37798868010307457,0.5647981961568197,0.00790838127698121,0.0001,6,750,0.7,"{'learning_rate': 0.0001, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.2774247426562544,-0.27269642056601007,-0.2754113202117643,-0.2751774944780096,0.0019373974471951709,131
33.82506020863851,0.9570465577973155,0.5511055787404379,0.012696185121252302,0.0001,6,750,0.9,"{'learning_rate': 0.0001, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.27742775737583575,-0.27269942392071966,-0.27541433340830135,-0.2751805049016189,0.0019374022372919025,132
43.38888700803121,0.18084739435766525,0.6917850176493326,0.015433842700982418,0.0001,6,1000,0.5,"{'learning_rate': 0.0001, 'max_depth': 6, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.2695616024322225,-0.26493519023358464,-0.26761479074922184,-0.26737052780500964,0.0018966058714385348,118
42.76896222432455,0.7106087716486886,0.6981680393218994,0.005557273127914126,0.0001,6,1000,0.7,"{'learning_rate': 0.0001, 'max_depth': 6, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.2695653328730862,-0.264939058182249,-0.26761886983779587,-0.26737442029771036,0.0018965619880907728,119
43.53683225313822,1.481745395793939,0.7170374393463135,0.016299403493298625,0.0001,6,1000,0.9,"{'learning_rate': 0.0001, 'max_depth': 6, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.2695690943761483,-0.26494313942483255,-0.2676227819929573,-0.2673783385979794,0.0018964316022312172,120
26.85913332303365,0.16131507978874496,0.45870137214660645,0.008771687117135437,0.0001,7,500,0.5,"{'learning_rate': 0.0001, 'max_depth': 7, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.2853377192095262,-0.28051508867308356,-0.2832504506079773,-0.28303441949686237,0.0019747478157112423,139
26.981709162394207,0.33080200978502694,0.4590785503387451,0.009980120825997836,0.0001,7,500,0.7,"{'learning_rate': 0.0001, 'max_depth': 7, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.2853406522054913,-0.2805185839308079,-0.2832541717614006,-0.2830378026325666,0.0019745374667435953,140
26.6949835618337,0.10303149360530227,0.47936638196309406,0.016811828150833444,0.0001,7,500,0.9,"{'learning_rate': 0.0001, 'max_depth': 7, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.2853437563574845,-0.28052185448608474,-0.28325814681308603,-0.2830412525522184,0.001974498544719659,141
39.29926109313965,0.18132979592966472,0.6545677979787191,0.01156491110649399,0.0001,7,750,0.5,"{'learning_rate': 0.0001, 'max_depth': 7, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.2769121723862633,-0.2722196260869201,-0.2749007151852982,-0.2746775045528272,0.0019222148566529623,127
41.05549303690592,2.817654125225968,0.7006434599558512,0.015158173790023665,0.0001,7,750,0.7,"{'learning_rate': 0.0001, 'max_depth': 7, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.276916737606198,-0.2722247558371443,-0.2749059023166556,-0.2746824652533326,0.0019219983214062949,128
39.76258993148804,0.1990626340912301,0.661963939666748,0.015832969391911044,0.0001,7,750,0.9,"{'learning_rate': 0.0001, 'max_depth': 7, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.27692150949182476,-0.2722296083465562,-0.2749101206854239,-0.274687079507935,0.0019219425267828875,129
53.397016525268555,0.3128815103420044,0.8748843669891357,0.010612803135491131,0.0001,7,1000,0.5,"{'learning_rate': 0.0001, 'max_depth': 7, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.26888832544642144,-0.26431550437393164,-0.2669464609405109,-0.2667167635869547,0.0018738985735492258,115
54.0682102839152,0.774444010783436,0.8676350911458334,0.00981928697910198,0.0001,7,1000,0.7,"{'learning_rate': 0.0001, 'max_depth': 7, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.2688945024949775,-0.26432226796132824,-0.26695470776835944,-0.26672382607488837,0.0018737328028935053,116
53.61851477622986,0.35990338725662074,0.9262364705403646,0.011012551151404698,0.0001,7,1000,0.9,"{'learning_rate': 0.0001, 'max_depth': 7, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.26890106797100205,-0.264328502611738,-0.26696257094858966,-0.2667307138437766,0.0018739275651199522,117
34.43132654825846,0.6131088820475362,0.5653741359710693,0.025321989168021718,0.0001,8,500,0.5,"{'learning_rate': 0.0001, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.28514180493090613,-0.2802876535543465,-0.28299697991287065,-0.2828088127993744,0.001986160709105233,136
33.852224032084145,0.42539428264623774,0.5535666942596436,0.020222326251844464,0.0001,8,500,0.7,"{'learning_rate': 0.0001, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.28514656940158406,-0.28029767889014223,-0.2830072009595245,-0.28281714975041694,0.0019841075902531226,137
33.813879569371544,0.358346591006851,0.6071605682373047,0.012904888711538607,0.0001,8,500,0.9,"{'learning_rate': 0.0001, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.28515122076568444,-0.28030277391189273,-0.28301723422042596,-0.28282374296600105,0.001984093138382517,138
50.048403104146324,0.4025513337611493,0.8295136292775472,0.014737466601216104,0.0001,8,750,0.5,"{'learning_rate': 0.0001, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.27662308745484737,-0.271892447713925,-0.2745296228562891,-0.2743483860083538,0.0019355228726601042,124
51.24209793408712,1.4479547880079464,0.8335632483164469,0.020717544305380454,0.0001,8,750,0.7,"{'learning_rate': 0.0001, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.2766308935583967,-0.27190550274849473,-0.2745420174598035,-0.274359471255565,0.001933446303726057,125
49.528712590535484,0.3355363119291114,0.8432928721110026,0.01432565387789566,0.0001,8,750,0.9,"{'learning_rate': 0.0001, 'max_depth': 8, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.27663901716843764,-0.27191311776561017,-0.2745546071085587,-0.2743689140142022,0.0019338032880621622,126
66.3533349831899,0.4405241660447481,1.1311860084533691,0.0203331104802418,0.0001,8,1000,0.5,"{'learning_rate': 0.0001, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.2685116832315395,-0.2638903630938697,-0.2664710292034339,-0.26629102517628106,0.0018909346967485952,112
65.73732924461365,2.5842443123758976,1.1234875520070393,0.02415399981068752,0.0001,8,1000,0.7,"{'learning_rate': 0.0001, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.26852194634122134,-0.2639058599631564,-0.266486797329389,-0.26630486787792224,0.0018888951102734462,113
64.00801952679952,0.27871675710199123,1.1049411296844482,0.007999110201171855,0.0001,8,1000,0.9,"{'learning_rate': 0.0001, 'max_depth': 8, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.26853318926817515,-0.2639161334293632,-0.2665015564893505,-0.26631695972896297,0.00188941933366419,114
44.490382035573326,2.6765356798704687,0.7159040768941244,0.01121016820806104,0.0001,9,500,0.5,"{'learning_rate': 0.0001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.2849590774439236,-0.2801329550853169,-0.28283746300406515,-0.28264316517776855,0.0019750405884502165,133
43.52358555793762,1.1391392365146629,0.7324145634969076,0.018953600403899536,0.0001,9,500,0.7,"{'learning_rate': 0.0001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.28496985332227137,-0.2801395135345491,-0.28284795674878505,-0.2826524412018685,0.0019768182116771753,134
42.719122568766274,0.4701084307747922,0.7119060357411703,0.017023413147377108,0.0001,9,500,0.9,"{'learning_rate': 0.0001, 'max_depth': 9, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.28498816125979487,-0.28014486822367907,-0.28285427836276306,-0.2826624359487457,0.0019819139726173743,135
62.766079584757485,0.2581943437765629,1.1190536816914876,0.020193389970559184,0.0001,9,750,0.5,"{'learning_rate': 0.0001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.2763513672685669,-0.2716756593904603,-0.27428501273327094,-0.2741040131307661,0.00191313559066911,121
68.8295488357544,3.0508565822537657,1.1818509101867676,0.021452536552070894,0.0001,9,750,0.7,"{'learning_rate': 0.0001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.27636514879063806,-0.27168319177847494,-0.27430415880592646,-0.2741174997916798,0.001915952601472784,122
70.40320412317912,2.6382161577304095,1.2468252976735432,0.0157291826873297,0.0001,9,750,0.9,"{'learning_rate': 0.0001, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.27638780256164913,-0.27169138661722086,-0.27431423381108133,-0.2741311409966504,0.001921669918723848,123
91.62109438578288,0.8359815792580619,1.7618457476298015,0.04633512765815115,0.0001,9,1000,0.5,"{'learning_rate': 0.0001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.2681478296156598,-0.26361310938591737,-0.26615518200679195,-0.26597204033612304,0.0018558156417346307,109
90.00109624862671,0.09488726316367985,1.7192883491516113,0.023710475286262602,0.0001,9,1000,0.7,"{'learning_rate': 0.0001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.26816609180524315,-0.2636258445833031,-0.2661807938253348,-0.26599091007129366,0.0018584048875527777,110
91.26960595448811,1.5610259497452619,1.7963982423146565,0.0679213979162423,0.0001,9,1000,0.9,"{'learning_rate': 0.0001, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.2681941571024578,-0.26363908483631354,-0.2661989168437276,-0.26601071959416633,0.0018643559193469452,111
23.937840700149536,0.33684949319521257,0.41774988174438477,0.00461396404051992,0.003,6,500,0.5,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.11820660188131989,-0.11556646681549207,-0.11840626637212631,-0.1173931116896461,0.0012942024827223685,34
24.198393026987713,0.36910140187760004,0.38897379239400226,0.012771262132953216,0.003,6,500,0.7,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.11821623750132869,-0.11557187473241128,-0.11841699956387652,-0.11740170393253883,0.0012964779282525914,35
26.02614180246989,1.5001249257251594,0.4136170546213786,0.01943368750027404,0.003,6,500,0.9,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.1182216438081621,-0.1155736540083323,-0.11842710674437582,-0.11740746818695673,0.0012994125816004694,36
35.12443057696024,0.758466088912762,0.5900580883026123,0.026986213641394557,0.003,6,750,0.5,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.10763382627143256,-0.10515173697060615,-0.10820335488274464,-0.10699630604159445,0.0013248690508903779,22
34.88482673962911,0.8787706084302154,0.5822180906931559,0.027374660535518996,0.003,6,750,0.7,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.1076375758346551,-0.105167275809091,-0.1082053695065571,-0.10700340705010107,0.0013188709474705681,23
33.88136577606201,0.5603583576091454,0.5778306325276693,0.007810250596020674,0.003,6,750,0.9,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.10764775517884977,-0.10515919003534109,-0.10822072683812013,-0.107009224017437,0.0013289202212733925,24
43.126319328943886,0.4521358814725,0.7629745801289877,0.007457927911920854,0.003,6,1000,0.5,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.10369759515815713,-0.10121958475570288,-0.1045262214309792,-0.10314780044827972,0.0014047935062557507,17
43.39730723698934,0.13669029583513376,0.7636798222859701,0.012813594877753052,0.003,6,1000,0.7,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.10369715354969895,-0.10122438352222102,-0.10451507549956562,-0.10314553752382853,0.0013988980430891184,16
43.21025768915812,0.5269918052961879,0.7501817544301351,0.014010101414768347,0.003,6,1000,0.9,"{'learning_rate': 0.003, 'max_depth': 6, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.10372616173822949,-0.10122287948281758,-0.10454177141852683,-0.1031636042131913,0.0014121175935362213,18
29.226318041483562,0.22737088034196373,0.49466713269551593,0.016575300583999152,0.003,7,500,0.5,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.11554254258444108,-0.11304070941883392,-0.1157619632558824,-0.11478173841971913,0.0012343480989862527,31
29.21955482165019,0.6712694283577592,0.4940802256266276,0.0170265378471296,0.003,7,500,0.7,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.11556493395112699,-0.11305690566318412,-0.11577774910809846,-0.11479986290746985,0.0012355154226247169,32
28.70008913675944,0.7206849494795229,0.4763344128926595,0.009463875147152504,0.003,7,500,0.9,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 500, 'reg_alpha': 0.9}",-0.11558597311428831,-0.11308369676660254,-0.11576389117023321,-0.11481118701704135,0.0012236776897747391,33
41.22732146581014,0.9074492132741839,0.7123269240061442,0.014370780966927036,0.003,7,750,0.5,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 750, 'reg_alpha': 0.5}",-0.10512152291703525,-0.10269142272161165,-0.10573857849177014,-0.10451717471013901,0.0013153496717062385,19
40.71569093068441,0.71475176870257,0.6786906719207764,0.01968261742458409,0.003,7,750,0.7,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 750, 'reg_alpha': 0.7}",-0.10512767270850042,-0.1027074136251624,-0.1057391313619083,-0.10452473923185705,0.0013090644730157125,20
41.0671435991923,0.4242895411291845,0.7236049175262451,0.024927463647081895,0.003,7,750,0.9,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 750, 'reg_alpha': 0.9}",-0.10514983006885494,-0.10274062571938228,-0.10572116224076565,-0.10453720600966764,0.0012916089881091157,21
51.8683496316274,0.33246049105437325,0.9287970066070557,0.024235779032020364,0.003,7,1000,0.5,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 1000, 'reg_alpha': 0.5}",-0.10132262538558943,-0.09887040822877068,-0.10204063088166253,-0.10074455483200755,0.0013572526394438672,7
53.30053472518921,1.401046853616603,0.9217524528503418,0.009014079318472484,0.003,7,1000,0.7,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 1000, 'reg_alpha': 0.7}",-0.10136073791060066,-0.0988697776245968,-0.1020502341594888,-0.10076024989822874,0.0013660808498123587,8
52.37380854288737,0.41585475832896257,0.9505112965901693,0.006258751319702059,0.003,7,1000,0.9,"{'learning_rate': 0.003, 'max_depth': 7, 'n_estimators': 1000, 'reg_alpha': 0.9}",-0.10137423834046039,-0.09891074907763722,-0.1020229562475661,-0.10076931455522124,0.0013406237246396994,9
35.180017153422035,0.2610980058253067,0.5871833165486654,0.004593791620177085,0.003,8,500,0.5,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",-0.11357335909408814,-0.11115993250778959,-0.11365494329630638,-0.1127960782993947,0.0011574091135097774,28
36.99372069040934,0.9821733749593767,0.6054650942484537,0.006564510061807424,0.003,8,500,0.7,"{'learning_rate': 0.003, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.7}",-0.11361080353244227,-0.11117229357565439,-0.11369245039598136,-0.11282518250135935,0.0011692441727087308,29
