folds,params_used,pinball_loss_10,pinball_loss_30,pinball_loss_50,pinball_loss_70,pinball_loss_90,mape,mse,mae,rmse,r2,adjusted_r2
1,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.0355205596309992,0.07965741957734632,0.10338203677361978,0.10584043396456468,0.0735527275031563,5463124961636.496,0.2084186907294874,0.20676407354723955,0.4565289593547023,0.33402410504400304,0.3340214861745031
2,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.03568763782645859,0.08028262802749925,0.10413398973841098,0.10654974463478002,0.0737462391451751,5312662821766.808,0.20772498674359122,0.20826797947682196,0.4557685670859622,0.33599221697444603,0.3359896058340398
0,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.03564659145520613,0.07976914601095382,0.10367915495977217,0.10610942297687637,0.07378285751386482,5361941517954.0625,0.20775666295297499,0.20735830991954435,0.45580331608378516,0.33514252717259485,0.3351399127011544
1,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.035511612458635614,0.07962286980951941,0.10338403961924722,0.10583823894957256,0.07355143950285334,5466718238027.757,0.20843083028637677,0.20676807923849444,0.45654225465599213,0.33398531460618064,0.33398269558414206
2,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.035695261099669695,0.08025182522769947,0.10414042263340476,0.10655992918656651,0.07374456553862707,5311891840605.312,0.20777097340900408,0.2082808452668095,0.4558190138739323,0.3358452173080688,0.335842605589602
0,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",0.02520793855024575,0.05856798713972597,0.07746900076009294,0.07933479892360673,0.05262266015447228,918634189665.2452,0.11493560888054355,0.1549380015201859,0.3390215463367241,0.6321860518355856,0.6321846054518084
1,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",0.025147724222041805,0.058499593030500334,0.07696442940637871,0.07881183436517315,0.05189232606643994,1000843612122.8912,0.11290145632081283,0.15392885881275742,0.3360081194269163,0.6392374975971827,0.6392360789423615
2,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.5}",0.025313378455990177,0.058801364300941454,0.07753716449884525,0.07941169715749408,0.05255482358307079,926679217357.0905,0.1138129162993677,0.1550743289976905,0.33736169951458284,0.6361888696380062,0.636187438989199
0,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.7}",0.025184871508458367,0.05858198293734313,0.07744431055901432,0.07919350819558837,0.05263234944856808,946895275800.7583,0.11491779055605936,0.15488862111802865,0.3389952662738218,0.6322430735744708,0.6322416274149247
1,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 500, 'reg_alpha': 0.7}",0.02512219820366796,0.05839258891389209,0.0771135958965264,0.0787698765622124,0.051960836109297005,1003265930793.1854,0.11301987494188992,0.1542271917930528,0.3361842871728093,0.6388591056838893,0.6388576855410876
